Place,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Jaipur,29/3/15,35.1,25,29.4,33.3,25,28.7,12.6,37.1,1,100,4.17,rain,0,0,38.5,20.5,140.7,1009,79.6,3.4,175.6,15.2,8,,2015-03-29 6:21:27,2015-03-29 18:42:18,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"remote,42348099999"
Jaipur,30/3/15,33.1,21.5,26.6,31.1,21.5,26.2,14.3,50.3,0,0,0,,0,0,37.1,27.7,103.9,1009,45.7,3.4,258.7,22.3,9,,2015-03-30 6:20:22,2015-03-30 18:42:48,0.33,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,31/3/15,31.1,19.9,25.4,30.4,19.9,25.2,16.7,62.9,0,0,0,,0,0,29.5,18.4,94.8,1010.9,24.8,3.3,271.9,23.5,9,,2015-03-31 6:19:16,2015-03-31 18:43:17,0.36,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,01/4/15,34.1,21.7,27.9,32.3,21.7,27.2,13.7,46.9,0,0,0,,0,0,30.2,14.8,169.9,1009.6,39,2.9,284.8,24.6,9,,2015-04-01 6:18:10,2015-04-01 18:43:47,0.39,Partially cloudy,Partly cloudy throughout the day.,⛅,"remote,42348099999"
Jaipur,02/4/15,34.5,21.8,29.1,34.4,21.8,28.7,13,37.9,0,0,0,,0,0,31.3,15.7,244.2,1006.6,21.7,3,283.2,24.5,9,,2015-04-02 6:17:05,2015-04-02 18:44:17,0.43,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,03/4/15,34.1,22,27.7,32.7,22,27.4,14.3,47,0,0,0,,0,0,49,25.1,254.1,1005.5,49.6,3,268.5,22.9,9,,2015-04-03 6:16:00,2015-04-03 18:44:47,0.46,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,04/4/15,28.1,19.1,24.2,27.9,19.1,24.2,15.5,60.3,8,100,4.17,rain,0,0,45.4,14.8,308.9,1005.8,49.6,3.9,236.3,20.5,7,,2015-04-04 6:14:55,2015-04-04 18:45:16,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,05/4/15,29.1,19,23.7,28.9,19,23.7,17.2,69.4,5.3,100,8.33,rain,0,0,28.8,13,116.9,1008.6,46.2,3.5,248.4,21.5,8,,2015-04-05 6:13:51,2015-04-05 18:45:46,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,06/4/15,31,21.1,25.9,29.5,21.1,25.5,13.9,50.8,0,0,0,,0,0,20.9,11.2,160.7,1009.3,30.7,3.7,291.9,25.2,9,,2015-04-06 6:12:47,2015-04-06 18:46:16,0.56,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,07/4/15,30.1,19.9,25.8,29.2,19.9,25.5,13.7,50.3,7,100,4.17,rain,0,0,31.3,29.5,117.9,1010.9,31.1,3.8,278.6,24.1,10,,2015-04-07 6:11:43,2015-04-07 18:46:46,0.6,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,08/4/15,33,22.1,27.7,30.7,22.1,26.9,10.5,38.3,0,0,0,,0,0,27.7,13,25.6,1013.1,22.3,3.4,287.7,25.1,10,,2015-04-08 6:10:39,2015-04-08 18:47:16,0.63,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,09/4/15,34.3,20.1,27.8,32,20.1,26.9,9.3,35,0,0,0,,0,0,29.2,14.8,331,1012.7,7.5,3.4,308,26.5,10,,2015-04-09 6:09:36,2015-04-09 18:47:46,0.67,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,10/4/15,35,21.6,28.3,32.3,21.6,27.2,7.8,32.1,0,0,0,,0,0,29.2,13,297,1011.1,5.8,3.8,308.4,26.6,10,,2015-04-10 6:08:33,2015-04-10 18:48:16,0.7,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,11/4/15,35.1,22,27.7,32.8,22,26.9,10.6,37.5,0.7,100,4.17,rain,0,0,33.1,18.4,143,1010.1,67.2,3.2,269.8,23.3,9,,2015-04-11 6:07:31,2015-04-11 18:48:47,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,12/4/15,27.1,22.1,24,27.2,22.1,24,14.8,57,0.3,100,12.5,rain,0,0,32.4,14,58.8,1013.3,81.3,3.3,199.8,17.3,9,,2015-04-12 6:06:29,2015-04-12 18:49:17,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VIJP,42348099999"
Jaipur,13/4/15,30.1,21,24.3,29.2,21,24.3,15.3,58.5,0,0,0,,0,0,40.7,25.9,88.3,1014.4,56.6,3.3,246.6,21.1,8,,2015-04-13 6:05:28,2015-04-13 18:49:48,0.81,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,14/4/15,30.1,21,25.5,29.5,21,25.4,15.6,56.3,0,0,0,,0,0,37.4,24.1,84.9,1014.1,49.4,3.2,250.4,21.5,8,,2015-04-14 6:04:27,2015-04-14 18:50:18,0.84,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,15/4/15,32.1,23,27.4,31.3,23,27.3,15.5,49.8,0,0,0,,0,0,33.5,16.5,90.2,1014.3,40.4,3.5,262.5,22.7,9,,2015-04-15 6:03:27,2015-04-15 18:50:49,0.88,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,16/4/15,32.5,22.1,28,32.1,22.1,27.7,15.1,47.3,0,0,0,,0,0,27,18.5,75.9,1015.8,28.4,3.4,289.4,25,10,,2015-04-16 6:02:27,2015-04-16 18:51:20,0.91,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,17/4/15,38,21.3,30.1,36.5,21.3,29.5,13.1,38.7,0,0,0,,0,0,37.4,16.6,278.5,1011,16.7,3.6,298.9,25.8,10,,2015-04-17 6:01:28,2015-04-17 18:51:51,0.95,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,18/4/15,40,26.1,33,37.8,26.1,31.9,11.6,30.1,0,0,0,,0,0,37.8,18.6,290.9,1005.5,7.8,3.4,307.1,26.5,10,,2015-04-18 6:00:30,2015-04-18 18:52:22,0.98,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,19/4/15,40.1,26.1,33.5,38.2,26.1,32.4,11.8,28.6,0,0,0,,0,0,28.8,13,181.4,1006.2,11.8,3.2,294.6,25.2,10,,2015-04-19 5:59:32,2015-04-19 18:52:53,0,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,20/4/15,40.2,28.1,34.2,37.4,27.9,32.1,6,20,0,0,0,,0,0,40.3,31.7,267.6,1008.7,7.6,3.2,295.6,25.6,9,,2015-04-20 5:58:34,2015-04-20 18:53:24,0.05,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,21/4/15,39.1,30,34.2,36,28.3,32,5.5,18.2,0,0,0,,0,0,44.3,20.9,320.2,1008.8,0.3,3.4,311.9,27.1,10,,2015-04-21 5:57:38,2015-04-21 18:53:56,0.08,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,22/4/15,39.1,25.5,32.7,36,25.5,30.7,3.9,18.1,0,0,0,,0,0,32.8,18.4,281.6,1006.8,24.2,3.5,289.5,25,10,,2015-04-22 5:56:42,2015-04-22 18:54:28,0.11,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,23/4/15,39.1,25.1,32.7,36.4,25.1,30.7,3.1,17.6,0,0,0,,0,0,23.8,13,290.5,1006.8,28.2,3.7,285.7,24.5,10,,2015-04-23 5:55:47,2015-04-23 18:55:00,0.15,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,24/4/15,40.1,24.1,33,36.6,24.1,30.8,1.5,15.4,0,0,0,,0,0,40.3,14.8,310,1007.3,2.4,4,322,27.7,10,,2015-04-24 5:54:53,2015-04-24 18:55:32,0.18,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,25/4/15,41.1,25.1,33.1,38,25.1,31.3,4.9,18.6,0,0,0,,0,0,42.1,24.1,302.5,1006.5,14.9,3.7,314.3,27.1,9,,2015-04-25 5:53:59,2015-04-25 18:56:04,0.21,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,26/4/15,38.1,25,31.3,37,25,30.9,14.5,37.7,0,0,0,,0,0,41.4,24.1,90.6,1008.7,8.9,3.5,307.3,26.5,10,,2015-04-26 5:53:06,2015-04-26 18:56:36,0.25,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,27/4/15,41.1,26.1,33.1,38.7,26.1,32.4,13.6,34.3,0,0,0,,0,0,32.8,20.5,102.2,1008.4,15.1,4,308.1,26.8,10,,2015-04-27 5:52:14,2015-04-27 18:57:08,0.28,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,28/4/15,41.1,28.1,34.5,37.3,28.9,32.8,8,23.6,0,0,0,,0,0,42.1,22.3,310.9,1006.2,9.3,3.6,316.1,27.4,10,,2015-04-28 5:51:23,2015-04-28 18:57:41,0.31,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,29/4/15,39.1,27.5,33.1,37,27.7,32,11,29.4,0,0,0,,0,0,27.4,21.4,102.4,1006.8,6.3,3.4,318.3,27.6,10,,2015-04-29 5:50:33,2015-04-29 18:58:14,0.34,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,30/4/15,43.1,27,34.1,38.6,27.1,32.3,8,24.9,0,0,0,,0,0,40.7,25.1,229.1,1006.6,9.5,3.3,317.6,27.3,10,,2015-04-30 5:49:44,2015-04-30 18:58:46,0.37,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,01/5/15,39,26,32.9,35.8,26,31.2,6.8,23,0,0,0,,0,0,38.2,16.6,329.4,1008.1,9.7,3.1,326.6,28.2,10,,2015-05-01 5:48:56,2015-05-01 18:59:19,0.41,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,02/5/15,39.1,27.1,33.7,36,26.5,31.6,5.6,18.7,0,0,0,,0,0,33.5,16.6,359.2,1008.5,14.8,3.3,318.2,27.5,10,,2015-05-02 5:48:08,2015-05-02 18:59:52,0.44,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,03/5/15,40.1,27.5,33.7,37.2,26.6,31.6,5,18.5,0,0,0,,0,0,33.1,13,75.9,1008.5,13.3,3.3,316.9,27.4,10,,2015-05-03 5:47:22,2015-05-03 19:00:26,0.47,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,04/5/15,41,27,34.6,37.3,26.4,32.1,2.2,15,0,0,0,,0,0,28.4,14.8,54.8,1009.3,13.2,3.6,320,27.7,10,,2015-05-04 5:46:36,2015-05-04 19:00:59,0.5,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,05/5/15,41.1,26,34.5,38,26,32.2,3.7,16.7,0,0,0,,0,0,27.4,14.8,308,1007.8,11.6,3.2,324.9,27.9,10,,2015-05-05 5:45:52,2015-05-05 19:01:32,0.54,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,06/5/15,42.1,28.1,35.5,37.9,26.8,32.7,0,12,0,0,0,,0,0,35.6,16.6,298.3,1006.7,8.6,3.5,330.7,28.3,10,,2015-05-06 5:45:08,2015-05-06 19:02:06,0.58,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,07/5/15,42.1,31,36,38.2,29.1,33.3,2.2,12.9,0,0,0,,0,0,43.9,20.5,301.6,1007.8,12.9,3.4,327.5,28,10,,2015-05-07 5:44:26,2015-05-07 19:02:39,0.61,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,08/5/15,40.1,30.1,35.1,36.7,28.3,32.6,3.6,15,0,0,0,,0,0,38.2,29.5,289.2,1007.5,36.1,3.2,309,26.6,10,,2015-05-08 5:43:44,2015-05-08 19:03:13,0.65,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,09/5/15,41.1,28.8,34.9,38.1,27.8,32.7,6,18.2,0,0,0,,0,0,40.7,24.1,273.4,1005.3,15.8,3.3,328.4,28.3,10,,2015-05-09 5:43:04,2015-05-09 19:03:46,0.68,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,10/5/15,39.1,28,33.4,37,26.8,31.9,8.8,22.7,0,0,0,,0,0,34.6,20.5,279.5,1005.9,24.8,3.2,308.4,26.6,10,,2015-05-10 5:42:25,2015-05-10 19:04:20,0.72,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,11/5/15,39.1,28.1,32.8,38.7,28.2,32.7,15.1,35.8,0.1,100,4.17,rain,0,0,32.4,20.5,285.1,1006.3,40.9,3.1,282.7,24.5,9,,2015-05-11 5:41:47,2015-05-11 19:04:54,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,12/5/15,37.1,26.1,31.5,37,26.1,31.4,15.4,39.1,2,100,4.17,rain,0,0,31.7,20.5,277.4,1007.7,34.2,3.6,288.1,24.8,10,,2015-05-12 5:41:10,2015-05-12 19:05:27,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,13/5/15,38.1,27.1,32.6,36,27.3,31.9,13.5,33.6,0,0,0,,0,0,47.9,22.3,283,1007.8,43.7,3.4,262.3,22.5,9,,2015-05-13 5:40:34,2015-05-13 19:06:01,0.83,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,14/5/15,37.1,26.1,31,35.4,26.1,30.6,14.6,38.7,0.1,100,4.17,rain,0,0,27.4,22.3,328.8,1009.7,39.3,4,294.4,25.4,9,,2015-05-14 5:39:59,2015-05-14 19:06:35,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,15/5/15,38.1,26,32.4,36.2,26,31.5,12.5,32.1,0,0,0,,0,0,33.5,22.3,280.8,1009.6,35,3.9,289.4,25,9,,2015-05-15 5:39:26,2015-05-15 19:07:08,0.9,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,16/5/15,40.5,26.9,33.9,38.6,27.3,32.9,12.3,29.8,0,0,0,,0,0,37.4,18.7,36.8,1005.7,15.4,4,317.2,27.4,10,,2015-05-16 5:38:53,2015-05-16 19:07:42,0.93,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,17/5/15,43.1,28.1,35.1,39.9,27.9,33.8,10.9,26.2,0,0,0,,0,0,38.9,22.3,258.5,1003.8,11.4,4.2,313.6,27,10,,2015-05-17 5:38:22,2015-05-17 19:08:15,0.97,Clear,Clear conditions throughout the day.,☀️,"remote,42348099999"
Jaipur,18/5/15,44.1,27.2,37,44.1,28,35.4,8.4,20.7,0,0,0,,0,0,40,20.5,298.9,1003.3,0.2,4.1,314.3,27.2,10,,2015-05-18 5:37:52,2015-05-18 19:08:48,0,Clear,Clear conditions throughout the day.,☀️,"remote,42348099999"
Jaipur,19/5/15,43.1,28.1,34.8,44.5,28.1,34.7,14,30.2,0.1,100,4.17,rain,0,0,41.4,53.6,302.7,1004.3,20.5,3.6,298.7,25.7,10,,2015-05-19 5:37:24,2015-05-19 19:09:22,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"remote,42348099999"
Jaipur,20/5/15,41,27.1,33.3,42.9,27.2,33.8,16.1,37,1.6,100,4.17,rain,0,0,36.4,17.6,290.3,1005.6,26.8,2.4,305.2,26.4,10,,2015-05-20 5:36:56,2015-05-20 19:09:55,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"remote,42348099999"
Jaipur,21/5/15,43.1,29.1,35.2,41.5,28.9,34.5,13.3,29.4,0.3,100,4.17,rain,0,0,41,24.1,282.5,1004.9,39.3,3.4,319.4,27.5,10,,2015-05-21 5:36:30,2015-05-21 19:10:28,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"remote,42348099999"
Jaipur,22/5/15,43.1,29.1,36,40,28.4,34.2,9.4,22.7,0,0,0,,0,0,48.2,25.9,288.6,1003.2,27.2,4.2,320.3,27.8,10,,2015-05-22 5:36:05,2015-05-22 19:11:00,0.13,Partially cloudy,Partly cloudy throughout the day.,⛅,"remote,42348099999"
Jaipur,23/5/15,44.1,31,37.4,44.1,29.5,35.5,7.9,18.9,0,0,0,,0,0,52.2,29.5,280.6,1001.6,14,4,318.3,27.4,10,,2015-05-23 5:35:42,2015-05-23 19:11:33,0.16,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,24/5/15,42.1,31.6,37.2,40,31.7,36.1,11.9,23.8,0,0,0,,0,0,53.3,29.5,272.4,1001.5,11,3.9,309.4,26.8,10,,2015-05-24 5:35:19,2015-05-24 19:12:05,0.2,Clear,Clear conditions throughout the day.,☀️,"remote,42348099999"
Jaipur,25/5/15,44.1,32.1,37.8,44.1,32.3,36.9,11.8,24.2,0,0,0,,0,0,54,31.7,273,1002,3.8,4.3,315.1,27.2,10,,2015-05-25 5:34:58,2015-05-25 19:12:37,0.25,Clear,Clear conditions throughout the day.,☀️,4.23E+10
Jaipur,26/5/15,43.1,33.1,37.5,40.2,33.4,36.7,11.9,24.1,0,0,0,,0,0,46.8,29.5,275.2,1003.6,0,4.2,318.8,27.5,10,,2015-05-26 5:34:38,2015-05-26 19:13:08,0.26,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,27/5/15,43.1,28.1,35.9,38.3,26.8,33,-1.5,11.5,0,0,0,,0,0,30.6,13,310.8,1005.2,2.2,4.4,342.1,29.6,10,,2015-05-27 5:34:20,2015-05-27 19:13:40,0.29,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,28/5/15,43.1,28.8,35.7,40.6,28.4,34.4,10.8,24.5,0,0,0,,0,0,41,22.3,294.5,1003.6,24.7,3,298.2,25.8,10,,2015-05-28 5:34:02,2015-05-28 19:14:11,0.33,Partially cloudy,Clearing in the afternoon.,⛅,"VIJP,remote,42348099999"
Jaipur,29/5/15,42.1,28.9,36.7,39.9,28.8,35.1,10.6,22.8,0,0,0,,0,0,37.4,20.5,302.6,1004.8,8.7,3.6,315.2,27.2,10,,2015-05-29 5:33:46,2015-05-29 19:14:41,0.36,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,30/5/15,41.1,31.5,36.9,39.2,30.5,35.5,11.3,22.5,0,0,0,,0,0,36,22.3,313.4,1006.1,11.8,4.2,304.9,26.3,9,,2015-05-30 5:33:32,2015-05-30 19:15:11,0.39,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,31/5/15,42.1,29.7,36.5,40,30.1,34.9,10.2,21.6,0,0,0,,0,0,33.1,16.6,315.7,1003.7,20.2,3.3,308.4,26.7,9,,2015-05-31 5:33:18,2015-05-31 19:15:41,0.42,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,01/6/15,40.1,27.8,33.5,39.1,27.5,32.1,11.1,26.7,0.1,100,4.17,rain,0,0,37.1,37.1,78.6,1002.1,35.9,3.1,291,25.2,9,,2015-06-01 5:33:06,2015-06-01 19:16:10,0.45,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,02/6/15,38.5,24.5,32.5,36.8,24.5,31.6,12.1,31.6,0.5,100,4.17,rain,0,0,47.2,16.6,134.3,1004.7,48.6,3.8,298.8,25.8,10,,2015-06-02 5:32:55,2015-06-02 19:16:39,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,03/6/15,37.1,24.1,30.7,35.6,24.1,30.1,14.6,41.5,0,0,0,,0,0,35.3,25.9,18.3,1005.8,65.3,3.7,288.7,24.9,9,,2015-06-03 5:32:46,2015-06-03 19:17:07,0.52,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,04/6/15,34.1,23.1,29.4,34.2,23.1,29.3,16.1,46.4,0.2,100,4.17,rain,0,0,31.3,14.8,333.7,1007.6,37,3.7,283.1,24.4,9,,2015-06-04 5:32:38,2015-06-04 19:17:35,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,05/6/15,38.1,25.9,33,36.2,25.9,32.4,13.9,35.1,0,0,0,,0,0,28.4,18.4,304.3,1007.1,25.3,3.8,301.2,26,9,,2015-06-05 5:32:31,2015-06-05 19:18:02,0.59,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,06/6/15,39.1,27.6,34.9,37.5,28,33.7,12.2,26.6,0,0,0,,0,0,37.1,18.4,328.8,1005.3,12.4,4,308.6,26.6,9,,2015-06-06 5:32:25,2015-06-06 19:18:28,0.63,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,07/6/15,42.1,29.1,36.3,39.4,28.9,34.8,10.5,23.9,0,0,0,,0,0,32.8,22.3,278.6,1003.5,12.1,3.6,296.5,25.6,9,,2015-06-07 5:32:21,2015-06-07 19:18:54,0.67,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,08/6/15,44.1,30.4,37.6,44.1,29.5,35.8,8.7,19.3,0,0,0,,0,0,28.8,25.9,301.5,1002.5,32.8,3.9,305.3,26.4,9,,2015-06-08 5:32:17,2015-06-08 19:19:19,0.7,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,09/6/15,36.1,31.1,33.9,35.5,31.9,33.8,15.6,34.2,0,0,0,,0,0,54.4,24.1,298.2,1004.7,79.3,4,200.4,17.2,8,,2015-06-09 5:32:16,2015-06-09 19:19:44,0.75,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,10/6/15,38.1,29.8,33.3,40.7,30.5,35,18.9,43,0,0,0,,0,0,45.4,24.1,293.5,1004.1,70.2,3.9,284.4,24.7,9,,2015-06-10 5:32:15,2015-06-10 19:20:07,0.77,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,11/6/15,35.1,26.1,29.5,39.6,26.1,32.2,22.2,65.8,3,100,8.33,rain,0,0,40.7,28.7,281.6,1005.6,66.3,3.6,275.3,23.9,9,,2015-06-11 5:32:15,2015-06-11 19:20:30,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VIJP,remote,42348099999"
Jaipur,12/6/15,38.1,26.6,32,42.4,26.6,34.6,20.9,54.5,0.3,100,8.33,rain,0,0,30.2,14.8,281.3,1003.4,66.3,4,249.1,21.3,9,,2015-06-12 5:32:17,2015-06-12 19:20:52,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"remote,42348099999"
Jaipur,13/6/15,40.1,26.1,33,42.3,26.1,35.1,19.9,48.1,0.2,100,8.33,rain,0,0,40.7,24.1,273.6,1001.7,49.2,3.7,275.8,23.8,9,,2015-06-13 5:32:20,2015-06-13 19:21:14,0.88,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,14/6/15,36.1,25,28.5,39.9,25,30.4,22.1,70.4,11,100,8.33,rain,0,0,40,22.3,232.8,1002.1,58.6,3.3,273.5,23.6,8,,2015-06-14 5:32:24,2015-06-14 19:21:34,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,15/6/15,36.1,26.1,30.9,37.5,26.1,32.7,21,58.9,0.3,100,4.17,rain,0,0,45.4,24.1,292.1,1002.1,42.5,2.7,253.6,21.9,9,,2015-06-15 5:32:29,2015-06-15 19:21:54,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"remote,42348099999"
Jaipur,16/6/15,37.1,27.9,32.4,40,30.5,35,20.5,51,0,0,0,,0,0,30.2,33.5,301.5,1002.3,30.5,3,269.6,23.5,9,,2015-06-16 5:32:36,2015-06-16 19:22:12,0,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,17/6/15,40.1,28.3,34.2,40,30.9,35.7,18.3,42.2,0,0,0,,0,0,23.4,11.2,322,1001.3,32.9,3.8,256.4,22.1,8,,2015-06-17 5:32:43,2015-06-17 19:22:30,0.02,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,18/6/15,40.1,29.1,35.5,40.5,31,36.3,16.9,34.7,0,0,0,,0,0,22.7,12.1,10.2,1000.3,33,3.9,284.5,24.6,9,,2015-06-18 5:32:52,2015-06-18 19:22:47,0.05,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,19/6/15,41.1,30.7,37,41.6,32.2,38.6,17.8,34.4,1,100,4.17,rain,0,0,19.8,9.4,38.5,999.2,55.4,3.5,243.5,21.3,8,,2015-06-19 5:33:02,2015-06-19 19:23:02,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,20/6/15,41.1,30.3,35.8,44.3,32.1,38.5,19.5,40.5,4,100,4.17,rain,0,0,30.6,16.6,123.8,998.9,46.9,3.8,281.3,24.3,9,,2015-06-20 5:33:12,2015-06-20 19:23:17,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VIJP,remote,42348099999"
Jaipur,21/6/15,39.1,30,34.8,43.7,34.4,39.3,22,48.9,0,0,0,,0,0,35.3,24.1,81.4,998.8,47,3.5,272.1,23.5,9,,2015-06-21 5:33:24,2015-06-21 19:23:31,0.15,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,22/6/15,39.1,29.6,33.4,42.7,33.7,37.1,21.5,50.7,0,0,0,,0,0,37.1,35.3,71.4,998,57.4,3.7,259.6,22.3,8,,2015-06-22 5:33:37,2015-06-22 19:23:43,0.18,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
